hotel_id,title,positive_des,negative_des,rating,user_country,type_of_travel,username,date,no_of_nights,room_type
hilton-singapore-orchard,Very good,,,8.0,Brunei Darussalam,Group,Fatimah,June 2022,,Premium Twin Room
hilton-singapore-orchard,Superb,,,9.0,Cambodia,Group,Kheang,June 2022,,Premium Twin Room with City View
hilton-singapore-orchard,Very good,,,8.0,Malaysia,Family,Ooi,March 2022,,Premium Twin Room
hilton-singapore-orchard,Very good,,,8.0,Singapore,Couple,Izalela,May 2022,,Deluxe King Room
hilton-singapore-orchard,Very good,,,8.0,Philippines,Solo traveller,M,May 2022,,Premium Twin Room with City View
hilton-singapore-orchard,Very good,,,8.0,Bangladesh,Couple,Farhana,April 2022,,Premium King Room with City View
hilton-singapore-orchard,Very good,,,8.0,Laos,Family,Thiddavanh,April 2022,,Premium King Room
hilton-singapore-orchard,Very good,,,8.0,Cambodia,Family,Kunthea,March 2022,,Premium King Family Room
hilton-singapore-orchard,Very good,,,8.0,Thailand,Group,Nathee,May 2022,,Premium King Room with City View
hilton-singapore-orchard,Very good,,,8.0,Singapore,Couple,Nolencio,April 2022,,Premium King Room
hilton-singapore-orchard,Good,,,7.0,Indonesia,Family,Eddy,March 2022,,Premium King Room with City View
hilton-singapore-orchard,Very good,,,8.0,Indonesia,Couple,Yuliani,May 2022,,Premium King Room
hilton-singapore-orchard,Good,,,7.0,Australia,Couple,Tom,May 2022,,Premium King Room
hilton-singapore-orchard,Superb,,,9.0,Malaysia,Group,Sue,May 2022,,Premium King Room
hilton-singapore-orchard,Superb,,,9.0,Indonesia,Couple,Nedy,May 2022,,Premium King Room
hilton-singapore-orchard,Superb,,,9.0,Philippines,Couple,Jamielyn,May 2022,,Deluxe King Room
hilton-singapore-orchard,Would return again soon,,,9.0,Australia,Couple,Serena,May 2022,,Premium King Room
hilton-singapore-orchard,Superb,,,9.0,Indonesia,Couple,Nedy,May 2022,,Premium Twin Room
hilton-singapore-orchard,Very good,,,8.0,Cambodia,Group,Sim,April 2022,,Premium King Room
hilton-singapore-orchard,Superb,,,9.0,Indonesia,Family,Rosita,April 2022,,Deluxe King Room
hilton-singapore-orchard,Very good,,,8.0,Indonesia,Couple,Melania,April 2022,,Deluxe King Room
hilton-singapore-orchard,Superb,,,9.0,Brunei Darussalam,Solo traveller,Pau,April 2022,,Premium King Room
hilton-singapore-orchard,Superb,,,9.0,Indonesia,Family,Manuel,March 2022,,Premium King Family Room
hilton-singapore-orchard,Superb,,,9.0,India,Solo traveller,Jeet,April 2022,,Deluxe King Room
hilton-singapore-orchard,Superb,,,9.0,Singapore,Family,Rajesh,April 2022,,Premium King Room
hilton-singapore-orchard,Superb,,,9.0,Philippines,Family,Gerard,April 2022,,Premium King Room with City View
hilton-singapore-orchard,Very good,,,8.0,Sri Lanka,Solo traveller,Keerthi,April 2022,,Deluxe King Room
hilton-singapore-orchard,Good,,,7.0,Vietnam,Group,Bui,April 2022,,Premium King Room
hilton-singapore-orchard,Very good,,,8.0,Malaysia,Solo traveller,Swee,March 2022,,Premium King Room
hilton-singapore-orchard,Superb,,,9.0,Singapore,Solo traveller,Kok,March 2022,,Premium King Room
hilton-singapore-orchard,Superb,,,9.0,Singapore,Couple,Huang,December 2021,,Mystery Room
hilton-singapore-orchard,Superb,,,9.0,Philippines,Group,Leonora,March 2022,,Premium King Room with City View
hilton-singapore-orchard,Superb,,,9.0,Singapore,Solo traveller,Gia,March 2022,,Deluxe King Room
hilton-singapore-orchard,Good,,,7.0,Singapore,Family,Aidah,December 2021,,Premier Twin Room
hilton-singapore-orchard,Superb,,,9.0,Singapore,Family,Hui,December 2021,,Deluxe Twin Room with Extra Bed
hilton-singapore-orchard,Very good,,,8.0,Singapore,Family,Ec1999,January 2022,,Premier King Room
hilton-singapore-orchard,Superb,,,9.0,Singapore,Couple,Kheng,February 2022,,Mystery Room
hilton-singapore-orchard,Very good,,,8.0,Singapore,Family,Rialina,November 2021,,Mystery Room
hilton-singapore-orchard,Exceptional,,,10.0,Philippines,Family,Mary,September 2022,,Premium Twin Room
hilton-singapore-orchard,Exceptional,,,10.0,Thailand,Group,Poranee,September 2022,,Deluxe King Room
hilton-singapore-orchard,Exceptional,,,10.0,Malaysia,Couple,Kasmir,September 2022,,King Corner Suite
hilton-singapore-orchard,Exceptional,,,10.0,Indonesia,Couple,Sienny,August 2022,,Deluxe King Room
hilton-singapore-orchard,Exceptional,,,10.0,Vietnam,Couple,Phuong,August 2022,,Premium King Room
hilton-singapore-orchard,Exceptional,,,10.0,Vietnam,Group,Thai,July 2022,,Premium King Room with City View
hilton-singapore-orchard,Great stay,,,10.0,Australia,Couple,Josephine,May 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Sri Lanka,Group,Jamaal,August 2022,,Executive Twin Room
hilton-singapore-orchard,Exceptional,,,10.0,United Kingdom,Couple,Fahad,August 2022,,Executive King Room
hilton-singapore-orchard,Exceptional,,,10.0,Bangladesh,Family,Syed,July 2022,,Executive King Suite
hilton-singapore-orchard,Exceptional,,,10.0,Philippines,Family,Mary,July 2022,,Premium Twin Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Philippines,Group,Maria,July 2022,,Executive Twin Room
hilton-singapore-orchard,Exceptional,,,10.0,Australia,Couple,Lynn,July 2022,,Deluxe King Room
hilton-singapore-orchard,Exceptional,,,10.0,Australia,Family,Mark,July 2022,,King Corner Suite
hilton-singapore-orchard,Pleasant,,,6.0,Singapore,Family,Jackson,July 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Philippines,Family,Elvira,July 2022,,King Corner Suite
hilton-singapore-orchard,Exceptional,,,10.0,Australia,Family,Hong,July 2022,,King Corner Suite
hilton-singapore-orchard,Exceptional,,,10.0,Vietnam,Group,Thai,May 2022,,Premium Twin Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Hong Kong,Solo traveller,Tianyin,May 2022,,Premium King Room
hilton-singapore-orchard,Exceptional,,,10.0,Australia,Family,Abirame,June 2022,,One-Bedroom King Suite
hilton-singapore-orchard,Exceptional,,,10.0,Philippines,Couple,Jebeth,May 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Maldives,Family,Emon,June 2022,,Deluxe King Room
hilton-singapore-orchard,Exceptional,,,10.0,Maldives,Family,Emon,June 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Philippines,Family,Evelyn,June 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Philippines,Group,Jane,June 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Bangladesh,Family,Saidul,June 2022,,Executive King Room
hilton-singapore-orchard,Exceptional,,,10.0,Philippines,Family,Gerard,June 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Singapore,Couple,Emma,June 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Singapore,Family,Min-hui,June 2022,,Premium King Room
hilton-singapore-orchard,Exceptional,,,10.0,Malaysia,Family,Jeffrey,June 2022,,Premium King Room
hilton-singapore-orchard,Exceptional,,,10.0,Cambodia,Family,Sophat,June 2022,,Premium King Room
hilton-singapore-orchard,Very poor,,,2.0,Thailand,Solo traveller,Jongjin,June 2022,,Premium King Room
hilton-singapore-orchard,Passable,,,5.0,Cambodia,Family,Lay,May 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Singapore,Solo traveller,Zafirah,April 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Indonesia,Family,Aurora,May 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Malaysia,Couple,Hui,April 2022,,Premium Twin Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Philippines,Family,Oscar,May 2022,,Premium Twin Room
hilton-singapore-orchard,Exceptional,,,10.0,Malaysia,Solo traveller,Wuu,May 2022,,Premium King Room
hilton-singapore-orchard,Exceptional,,,10.0,Maldives,Solo traveller,Rifna,May 2022,,Premium King Room
hilton-singapore-orchard,Pleasant,,,6.0,Cambodia,Group,Porhong,April 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Bangladesh,Couple,Saraf,April 2022,,Premium King Room
hilton-singapore-orchard,Disappointing,,,4.0,Singapore,Couple,Ming,May 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Thailand,Group,Poranee,April 2022,,Premium King Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Hong Kong,Solo traveller,Narendhran,April 2022,,Deluxe King Room
hilton-singapore-orchard,I will definitely be back to Hilton Hotel.,,,10.0,Australia,Couple,Ricky,April 2022,,Deluxe King Room
hilton-singapore-orchard,Exceptional,,,10.0,Philippines,Family,Jomark,April 2022,,Deluxe King Room
hilton-singapore-orchard,Exceptional,,,10.0,Singapore,Family,Amirul,March 2022,,Premium King Family Room
hilton-singapore-orchard,Exceptional,,,10.0,Taiwan,Solo traveller,Chung,April 2022,,Deluxe King Room
hilton-singapore-orchard,Exceptional,,,10.0,Singapore,Family,Nurhayati,March 2022,,Premium King Family Room
hilton-singapore-orchard,Exceptional,,,10.0,Cambodia,Family,Sok,March 2022,,Premium Twin Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Singapore,Family,Edward,March 2022,,Deluxe King Room
hilton-singapore-orchard,Exceptional,,,10.0,Malaysia,Couple,Lim,January 2022,,Deluxe Twin Room
hilton-singapore-orchard,Exceptional,,,10.0,Singapore,Couple,Foo,March 2022,,Deluxe King Room
hilton-singapore-orchard,Exceptional,,,10.0,Cambodia,Couple,Veha,February 2022,,Superior Deluxe King Room
hilton-singapore-orchard,Exceptional,,,10.0,Singapore,Solo traveller,Chang,January 2022,,Mystery Room
hilton-singapore-orchard,Exceptional,,,10.0,Singapore,Family,Serene,December 2021,,Mystery Room
hilton-singapore-orchard,Exceptional,,,10.0,South Korea,Couple,Dong,January 2022,,Mystery Room
hilton-singapore-orchard,Pleasant,,,6.0,Singapore,Family,Sze,February 2022,,Mystery Room
hilton-singapore-orchard,Exceptional,,,10.0,Singapore,,Anonymous,January 2022,,
hilton-singapore-orchard,Very good,,,8.0,Singapore,Solo traveller,Dandan,September 2022,,Deluxe King Room
hilton-singapore-orchard,Superb,,,9.0,Vietnam,Group,Dang,August 2022,,Premium King Room with City View
hilton-singapore-orchard,Superb,,,9.0,Vietnam,Family,Yến,August 2022,,Premium King Suite
hilton-singapore-orchard,Good,,,7.0,Vietnam,Family,Đỗ,August 2022,,Premium King Room
hilton-singapore-orchard,Superb,,,9.0,Senegal,Solo traveller,Frederic,July 2022,,Premium King Room with City View
hilton-singapore-orchard,Very good,,,8.0,Hong Kong,Group,Cailong,July 2022,,Premium King Room
hilton-singapore-orchard,Very good,,,8.0,Indonesia,Couple,Francisca,July 2022,,Premium King Room
hilton-singapore-orchard,Superb,,,9.0,Vietnam,Family,Thuỷ,July 2022,,Premium King Room with City View
hilton-singapore-orchard,Superb,,,9.0,Vietnam,Group,Nhung,May 2022,,Premium Twin Room
hilton-singapore-orchard,Superb,,,9.0,Vietnam,Group,Huong,May 2022,,Executive King Room
hilton-singapore-orchard,Very good,,,8.0,Thailand,Couple,Xiao,May 2022,,Premium Twin Room
hilton-singapore-orchard,Very good,,,8.0,Thailand,Couple,Thavatchai,May 2022,,Premium King Family Room
hilton-singapore-orchard,Superb,,,9.0,Thailand,Family,Suparaporn,April 2022,,Deluxe King Room
hilton-singapore-orchard,Superb,,,9.0,Myanmar,Family,Chon,April 2022,,Premium King Family Room
hilton-singapore-orchard,Very good,,,8.0,Vietnam,Couple,Thuy,April 2022,,Premium Twin Room
hilton-singapore-orchard,Very good,,,8.0,Indonesia,Family,Wibisono,March 2022,,Premium King Family Room
hilton-singapore-orchard,Exceptional,,,10.0,Thailand,Family,Ya,August 2022,,Premium Twin Room with City View
hilton-singapore-orchard,Exceptional,,,10.0,Thailand,Group,Ya,August 2022,,Premium King Room with City View
hilton-singapore-orchard,Passable,,,5.0,Philippines,Solo traveller,Chan,August 2022,,Premium King Room with City View
hilton-singapore-orchard,Passable,,,5.0,Vietnam,Couple,Trung,June 2022,,Premium King Room
hilton-singapore-orchard,Exceptional,,,10.0,France,Group,Oscar,June 2022,,Premium King Room
hilton-singapore-orchard,Exceptional,,,10.0,Singapore,Couple,Ah,February 2022,,Mystery Room
hilton-singapore-orchard,Exceptional,,,10.0,Malaysia,Family,Leesa,February 2022,,Superior Deluxe Twin Room
81-geylang,Trip to Penang with Singapore layover,"The check in was smooth, efficient.
Well located to all the eateries . 
We ended up having a great meal and it was cheap.
When we asked for the local  people for some assistance we were always treated very nicely and in a friendly manner. A great way to enjoy the start of a holiday.",Nothing we didn't like.,10.0,Australia,Family,Siegfried,September 2022,,Standard Double Room
81-geylang,Good,It is surrounded by a lot of absolutely fantastic restaurants!,"The AC in the room is too dry, and there's no window in the room or in the corridor.",7.0,China,Solo traveller,雨晴,August 2022,,Standard Twin Room
81-geylang,Passable,,Lot of small cockroaches in the room,5.0,Singapore,Group,Jeslin,September 2022,,Standard Double Room
81-geylang,Good,,"The rate goes up from Fri to Sun by $20 a night, I don't think the booking states this.
Bathroom floor not at all clean.",7.0,Australia,Solo traveller,Peter,September 2022,,Standard Double Room
81-geylang,Fair,,I don't  like that when you go out of the elevator  you will see the dirty linens along the hallway.,5.0,Oman,Couple,Ma,September 2022,,Standard Double Room
81-geylang,Good,The proximity of town and MRT,A bit noisy,7.0,Malaysia,Solo traveller,Mougenot,September 2022,,Standard Double Room
81-geylang,,,,7.0,Singapore,Solo traveller,Bryan,September 2022,,Standard Twin Room
81-geylang,Pleasant,It was relatively cheap,"The room was very small, and the location is in an area where a lot of adult “entertainment” is.",6.0,Netherlands,Couple,Francois,August 2022,,Standard Double Room
81-geylang,Pleasant,"It had what you need for a single night stay, It's $85 a night compared to 400, so you get what you pay for. This was worth it proportionally.",Bed was rock hard. Room smelt like someone had been smoking in it.,6.0,Australia,Family,Peter,September 2022,,Standard Double Room
81-geylang,Passable,Good location,Water kettle does not wirk,5.0,Singapore,Couple,Chua,August 2022,,Standard Double Room
81-geylang,Pleasant,The location. Near bus stops and restaurants.,The lobby and room smells like cigarettes.,6.0,Thailand,Family,Miss,July 2022,,Standard Double Room
81-geylang,Pleasant,,Not so clean,6.0,Vietnam,Family,Ha,July 2022,,Standard Twin Room
81-geylang,Good,"The price,its budget friendly.",There's no bidet at the toilet,7.0,Philippines,Couple,Divine,July 2022,,Standard Twin Room
81-geylang,Good,Location,Area,7.0,Thailand,Solo traveller,Peera,June 2022,,Standard Double Room
81-geylang,Good,It was clean and had its own shower,A bit of a mouldy smell,7.0,Australia,Family,Katherine,June 2022,,Standard Double Room
81-geylang,Keshani and dasun from Sri Lanka,Staff was friendly and supportive. Good value for money.,There was a electric spark at our room on the 3rd day morning. It was terrific at the moment. Suggest some repairs in the AC system and switches.,7.0,Sri Lanka,Couple,Nishadika,June 2022,,Standard Twin Room
81-geylang,Good,location,,7.0,India,Solo traveller,Yashpal,May 2022,,Standard Double Room
81-geylang,Good,Near main road. Variety of food hub. Near convenience store.,,7.0,Malaysia,Family,Mocha,December 2021,,Standard Double Room
81-geylang,Pleasant,All best for me,Nothing,6.0,Singapore,Couple,Saras,August 2021,,Standard Double Room
81-geylang,Comfortable,Did not take breakfast,No comments,7.0,Singapore,Group,Chua,August 2021,,Standard Double Room
81-geylang,"For SHN purpose, location is good","Price is reasonable, location is convenience, staff are good",I dont have any thing dont like cos for 1 day SHN purpose,7.0,Singapore,Solo traveller,Sheng,July 2021,,Standard Double Room
81-geylang,overall ok,"stay 4 nights. when entered to the room, saw one small cockroach at fridge. asked cleaner to settle and they auto changed room for me without request. After changed to new room, still another small cockroach. Give up changing room. Toilet is clean & with body shampoo gel. room size ok for 2 person. There’s two counter service staff, one is polite & helpful. Outside room corridor got heavy smoking smell despite we stayed at non smoking room.",cleanliness. got cockroach,6.7,Singapore,Family,Jac,February 2021,,Standard Double Room
81-geylang,Good,The heater from hot  to hot ..no change from the heat,The heater not good ..,7.0,Singapore,Couple,Jesslyn,January 2021,,Standard Double Room
81-geylang,Pleasant,Value for money,"- Cigarettes smell when i stay here for 7days (shn) 
- Water shower leaking.",6.0,Malaysia,Solo traveller,Faid,November 2020,,Standard Double Room
81-geylang,Passable,"Location good, bed comfortable",Must have slipper to wear n place hanger in the toilet. Must have tissue paper n small towel for wiping hand,5.0,Singapore,Couple,Loh,April 2020,,Standard Double Room
81-geylang,Good,Comfortable bed to sleep,Not enough space,7.0,Singapore,Couple,Irvin,March 2020,,Standard Twin Room
81-geylang,Pleasant,Cost ok for the city,Windows completely locked,6.0,Italy,Solo traveller,Luca,February 2020,,Standard Double Room
81-geylang,Good,Their staff are friendly. Room is small but clean. New supplies of towels and toiletries everyday. With hot and cold shower. Ac and tv are working well. WiFi is fast. The area has a lot of hawker foods and few blocks from the bus station and SMRT station.,They do not have international calling facility in case of emergency.,7.0,Philippines,Couple,Sdcruz,March 2020,,Standard Double Room
81-geylang,Stopover deals for everyone,Location is fantastic with lots of food and technology shops very close. Great choice for food tastes at a very cheap price,No towels when I arrived. In room a/c very cold,7.0,Australia,Solo traveller,Mark,February 2020,,Standard Double Room
81-geylang,Passable,Not Applicable,Not Applicable,5.0,Singapore,Family,Hannah,January 2020,,Standard Twin Room
81-geylang,Not worth the money,"Hot water in the shower
Cleaning the room every day
Nice stuff","Smell of cigarettes in the room. 
No breakfast.
10 min walking from the nearest mrt station.",6.0,Israel,Couple,Rona,January 2020,,Standard Double Room
81-geylang,"you get what you pay for, hotel is ok nothing more nothing less",fast check in,very basic hotel,5.0,Netherlands,Solo traveller,Jos,December 2019,,Standard Twin Room
81-geylang,Passable,Nice location easy to commute in the city,Nice,5.0,Malaysia,Group,Ramil,December 2019,,Standard Twin Room
81-geylang,Pleasant,Location,The stuff is talking rude . My check in time there have 2 stuff . 1 is wearing coat and 1 is not wearing . That not wearing the coat the man is look like not patient to the customer . Talking rude . I will no more booking again that hotel .,6.2,Singapore,Couple,Htin,December 2019,,Standard Double Room
81-geylang,Good,The price. Convenience.,No comment,7.5,Singapore,Couple,Henry,December 2019,,Standard Double Room
81-geylang,best location but unfriendly staffs.,"I like the cleaner staff who clean the room and especially, is about location is very well which there have restaurant around there.","The staffs is not friendly as well. 1. When our room was using disturb bar to do not allow to clean the room, then we asked for water. They seemed like impolite behavior to take the water to us. 2. At the mid night, the room nearby was talking too loud, then I asked them to help facilitate to tell those silent talking. Suddenly, they said they are living we cannot tell them. This made me feel uncomfortable and hopeless that the hotel cannot tell whose living the room to be silent as well.",7.0,Cambodia,Solo traveller,Mengchhunly,December 2019,,Standard Double Room
81-geylang,Good,Have own covered parking,No mineral water provided,7.5,Malaysia,Group,Norliza,November 2019,,Standard Double Room
81-geylang,It was a good night,The bed comfortable,Tv remote control & water heater not functioning well,7.0,Malaysia,Group,Nurul,October 2019,,Standard Double Room
81-geylang,Passable,Reasonable price,Nice to clean up a little,5.0,Singapore,Couple,Francis,October 2019,,Standard Double Room
81-geylang,Passable,The rooms was very small as my recent visits it was very small and expansive overall it was good,,5.0,Pakistan,Couple,Arshad,October 2019,,Standard Double Room
81-geylang,Passable,Property is ok but firstly whn i was booked hotel on website they show me price 67. Dollar Whn i was check in they charged me 80 dollar,Property is fine staff not good,5.0,Singapore,Couple,Jagroop,October 2019,,Standard Twin Room
81-geylang,if they can make it all clean like the second night i was there i don't mind come back there,cheap,i don't know why but first nightmy room was smelly (cigarete kind) and  both my beds were dirty and itchy like i can feel dust but second night is clean and not smelly,7.0,Thailand,Solo traveller,Sorayos,October 2019,,Standard Twin Room
81-geylang,Pleasant,The fridge & enough water bottles per day. Luggage held very well in reception before departure.,No good daylight. Poor entrance to hotel.,6.7,New Zealand,Solo traveller,Carolyn,September 2019,,Standard Double Room
81-geylang,Pleasant,its not bad,ac,6.2,South Korea,Couple,Gayan,September 2019,,Standard Double Room
81-geylang,Bad,,Small roaches in multiple hotel rooms,1.0,Hong Kong,Family,Hei,September 2022,,Standard Double Room
81-geylang,Enjoyed,Good,Fungus smell,8.0,Bhutan,Group,Yeshi,September 2022,,Standard Twin Room
81-geylang,Very poor and dirty feeling. Mattresses like sleeping on the floor.,"Location, desk staff were helpful.","Room disgusting and filthy. Hair, wet toilet paper. Gross.",2.0,Australia,Solo traveller,Julian,September 2022,,Standard Double Room
81-geylang,Comfortable,It was just right for a short stay. The room was clean and tidy. The shower was quite pleasant.,The bed had a torn sheet.,8.0,Singapore,Couple,Allan,August 2022,,Standard Double Room
81-geylang,Superb,The room had good aircond and heater.,There were little cockroaches in the room and washroom. Please check on this,9.0,Malaysia,Family,Divya,August 2022,,Standard Double Room
81-geylang,Horrendous,Dirty smelly small claustrophobic too far poor amenities,Bathroom smell,1.0,United Kingdom,Couple,Ashleighheath16,August 2022,,Standard Double Room
81-geylang,Very good,"aircon so cold , it quite exspensive for the small room",,8.0,Indonesia,Family,Neny,July 2022,,Standard Twin Room
81-geylang,Very poor,The location,"Rooms are very dusty and not clean, cockroaches around the room and toilet",2.0,Maldives,Family,Mohamed,July 2022,,Standard Twin Room
81-geylang,Superb,Nice place,Busy,9.0,Malaysia,Family,Ian,July 2022,,Standard Double Room
81-geylang,Superb,Proximity  to MRT station.,Nothing to dislike.,9.0,Australia,Solo traveller,Geoff,July 2022,,Standard Double Room
81-geylang,Bad,Decent location,Roaches in the room!,1.0,Mongolia,Family,Zolbayar13,July 2022,,Standard Double Room
81-geylang,Very poor,,"The room was dirty with hair all over the floor and the AC vents were disgusting, indicating it is not cleaned frequently.The room was tiny and the furniture was old and worn. The linen had cigarette burn holes despite being a non smoking hotel. Overall a tired and aging hotel which is suitable as a base but nothing more",2.0,United Kingdom,Solo traveller,Tim,June 2022,,Standard Double Room
81-geylang,Superb,clean,no anything,9.0,Myanmar,Group,Khin,June 2022,,Standard Double Room
81-geylang,I stayed other Hotel 81 is comfortable for us . this Hotel 81  not comfortable. I spend 90S$,Clean toilet only,TV Channel line too bad . Aircon too cool,4.0,Singapore,Couple,Thet,May 2022,,Standard Double Room
81-geylang,No no no no.......just no.,Absolutely nothing,"It was horrible.I checked out after 30min, after paying for 4 nights.",1.0,Malaysia,Solo traveller,Morne,May 2022,,Standard Double Room
81-geylang,Ok,,"Water heater not working for showerKettle not working",8.0,Singapore,Solo traveller,Chua,April 2022,,Standard Double Room
81-geylang,Bad,Nothing found so dirty and the receptuonist very bad respond,NOTHING I LIKE,1.0,Singapore,Couple,Mohamed,March 2022,,Standard Double Room
81-geylang,The room was nice at 1st till I open the curtains Omg yuckkss not clean at all,Bed,"Room, window with alot of dirtss nd equipments",3.0,Singapore,Couple,Kaithri,February 2022,,Standard Double Room
81-geylang,Nothing,Nothing,Nothing,8.0,Malaysia,Solo traveller,Kr,February 2022,,Standard Double Room
81-geylang,Disappointing,,The receptionist was rude.,4.0,Malaysia,Solo traveller,Ezmir,January 2022,,Standard Double Room
81-geylang,Exceptional,The staff was really nice !!! Idk what’s their name but is Indian guy and a chinese male . They really helpful .,,10.0,Malaysia,Solo traveller,Natalie,December 2021,,Standard Double Room
81-geylang,Exceptional,😁👍,,10.0,Singapore,Couple,Norazam,December 2021,,Standard Double Room
81-geylang,Bad,,Dusty,1.0,Singapore,Solo traveller,Cherry,November 2021,,Standard Double Room
81-geylang,Its totally different from the picture. Couldnt ask much for $55 but atleast can keep clean. Not clean at all and got co,The staff,Everything,3.0,Singapore,Couple,Enghwa,October 2021,,Standard Double Room
81-geylang,Disappointing,Service not so good especially bed and comforter,Bed prepared,4.0,Singapore,Group,Mohamad,September 2021,,Standard Double Room
81-geylang,Ok,,The air-conditioning  is too cold and it cannot be adjusted. I suspect that the thermostat is not working,4.0,Singapore,Solo traveller,Chu,September 2021,,Standard Double Room
81-geylang,good stay one night,small and clean,nil,8.0,Singapore,Solo traveller,Qucai,August 2021,,Standard Double Room
81-geylang,Bad,,"It's very bad, Aircon olso no cold two weeks vits same problem,I feedback with the staff olso same",1.0,Singapore,Couple,Kokila,July 2021,,Standard Double Room
81-geylang,Good,Super cosy,"Safe not working, kettle not working",10.0,Singapore,Solo traveller,Kevin,July 2021,,Standard Double Room
81-geylang,"i told ur staff at the lobby that i saw a cockroach , i even showed him the picture,, but like he don't even bother!",,smells cigarette! bedsheet is so dirty and have cockroach somemore!!! i went other hotel 81 but not like this!your is worst even ur staff!!,1.0,Singapore,Couple,Ann,July 2021,,Standard Double Room
81-geylang,Exceptional,,TV problem,10.0,Malaysia,Solo traveller,Vanes,November 2020,,Standard Double Room
81-geylang,Very poor,Nothing make me happy actually...,I saw many cockroach below my bed..... Omg i cant get help from anyone coz im stay under SHN quarantine.... Feel so sad,2.0,Singapore,Solo traveller,Nair,October 2020,,Special Offer - Standard Double Room
81-geylang,Superb,,noise in the hallway of other guests,9.0,Ukraine,Group,Diana,February 2020,,Standard Double Room
81-geylang,Bad,,Staff not friendly,1.0,India,Solo traveller,Joseph,February 2020,,Standard Double Room
81-geylang,Great location for sex tourist,Cleaning isn't excellent because of some hair left in barth tub and cigarette ashes left on little foot carpet.  Value for the money just alright because of the location.,,8.0,Australia,Solo traveller,Traveller,January 2020,,Standard Double Room
81-geylang,Another good place to rest,"Fast check in, cockroach-free in room, tv, bathroom, more...","Bed was more on the hard type, other than that, it's all good",9.0,Singapore,Couple,Siti,January 2020,,Standard Double Room
81-geylang,Disappointing,,Too much dust in the room.even top of the mini bar. One cup wasn’t clean properly,4.2,Australia,Family,Sagarika,January 2020,,Standard Double Room
81-geylang,Exceptional,Quick check in and out.,"Life down, climb stairs .....",10.0,Singapore,Solo traveller,Capt,January 2020,,Standard Twin Room
81-geylang,Exceptional,All,Not,10.0,Malaysia,Couple,Abirhami,December 2019,,Standard Double Room
81-geylang,Poor,The staff were super friendly and accommodating. They get 10/10.,The room was extremely dirty. Lots of dust and hadn’t been cleaned properly. Toilet paper on the floor of the bathroom and hair everywhere. The door could not lock from the inside and the hallway smelled strongly of smoke.,3.8,South Korea,Solo traveller,Shannon,January 2020,,Standard Double Room
81-geylang,Scam,Nothing,Everything dirty,3.0,Portugal,Family,Tiago,January 2020,,Standard Twin Room
81-geylang,Bad,,Room very very dirty,1.0,Fiji,Couple,Shyal,December 2019,,Standard Twin Room
81-geylang,Disappointing,"Elevator damaged, nobody support travelers for baggage..","Elevator damaged, nobody support travelers for baggage..
Very dirty room wall and facilities..",4.2,Taiwan,Solo traveller,Ya,December 2019,,Standard Double Room
81-geylang,Superb,The bed was nice,The window faces the wall,9.0,Singapore,Solo traveller,Muhammad,December 2019,,Standard Double Room
81-geylang,Disappointing,"Theres nothing i like there , except for the staff there , they are super friendly , housekeepers , counter staff and manager","basically i think i came at the wrong time on my 1st night , theres a group of china tourist which they speak super loud during 11pm bedtime and morning about 7am , i think this hotel they cater big china groups , only the 2nd night i have slighty better sleep and on my last night is even worse , another group of china tourist came up and talk so loud , overall room is good but nothing to shout about .",4.0,Singapore,Solo traveller,Ramsey,December 2019,,Standard Double Room
81-geylang,Superb,friendly staff and helpful,I did not know until I went outside for a cigarette. red light and who're houses all around the area sorry but not for me not impressed so next time I would the same rate but not in the same street.there is a hotel 81 no 20 lorong20 geyland have stayed there before not problems overall not impressed thanks Garry,9.2,Australia,Solo traveller,Garry,December 2019,,Standard Double Room
81-geylang,Disappointing,Location,Hair all over the floor and the tub.,4.2,Philippines,Couple,Pietro,December 2019,,Standard Double Room
